id,duplicate_group,split
SYN-09614,3580,train
SYN-09615,3941,test
SYN-09616,3942,test
SYN-09617,288,train
SYN-09618,3580,train
SYN-09619,3943,train
SYN-09620,2327,train
SYN-09621,3944,train
SYN-09622,239,train
SYN-09623,1330,train
SYN-09624,3945,train
SYN-09625,634,train
SYN-09626,3946,train
SYN-09627,2313,test
SYN-09628,2079,train
SYN-09629,3947,test
SYN-09630,10,test
SYN-09631,672,validation
SYN-09632,3948,train
SYN-09633,3949,train
SYN-09634,2939,train
SYN-09635,2032,train
SYN-09636,36,train
SYN-09637,752,train
SYN-09638,472,train
SYN-09639,4045,train
SYN-09640,185,test
SYN-09641,2079,train
SYN-09642,3471,validation
SYN-09643,1831,test
SYN-09644,4064,train
SYN-09645,2319,train
SYN-09646,1000,test
SYN-09647,3950,train
SYN-09648,3951,train
SYN-09649,3580,train
SYN-09650,3952,validation
SYN-09651,1061,test
SYN-09652,3953,test
SYN-09653,4043,train
SYN-09654,3954,validation
SYN-09655,1275,train
SYN-09656,3955,train
SYN-09657,36,train
SYN-09658,2939,train
SYN-09659,3956,train
SYN-09660,3957,train
SYN-09661,3958,train
SYN-09662,405,train
SYN-09663,3959,validation
SYN-09664,3960,validation
SYN-09665,36,train
SYN-09666,3961,train
SYN-09667,49,train
SYN-09668,3962,train
SYN-09669,2411,train
SYN-09670,3963,test
SYN-09671,3264,test
SYN-09672,3964,train
SYN-09673,3965,train
SYN-09674,3966,train
SYN-09675,472,train
SYN-09676,2327,train
SYN-09677,3967,train
SYN-09678,991,train
SYN-09679,3968,train
SYN-09680,3416,train
SYN-09681,361,validation
SYN-09682,3969,train
SYN-09683,3970,train
SYN-09684,2032,train
SYN-09685,3971,train
SYN-09686,1736,test
SYN-09687,1264,train
SYN-09688,256,train
SYN-09689,3972,train
SYN-09690,2319,train
SYN-09691,3973,train
SYN-09692,2452,train
SYN-09693,3974,train
SYN-09694,752,train
SYN-09695,3975,train
SYN-09696,3797,train
SYN-09697,3976,train
SYN-09698,3977,test
SYN-09699,4263,train
SYN-09700,1153,train
SYN-09701,1296,train
SYN-09702,3978,validation
SYN-09703,3471,validation
SYN-09704,2482,test
SYN-09705,3979,train
SYN-09706,36,train
SYN-09707,551,train
SYN-09708,3797,train
SYN-09709,1693,train
SYN-09710,3980,train
SYN-09711,4020,train
SYN-09712,3981,train
SYN-09713,49,train
SYN-09714,3982,train
SYN-09715,3983,test
SYN-09716,4043,train
SYN-09717,4343,validation
SYN-09718,1061,test
SYN-09719,1585,train
SYN-09720,3076,train
SYN-09721,1018,train
SYN-09722,3984,train
SYN-09723,2452,train
SYN-09724,3797,train
SYN-09725,49,train
SYN-09726,3985,validation
SYN-09727,3264,test
SYN-09728,1061,test
SYN-09729,3021,train
SYN-09730,3986,train
SYN-09731,3987,train
SYN-09732,3988,train
SYN-09733,991,train
SYN-09734,3989,train
SYN-09735,3990,test
SYN-09736,3991,train
SYN-09737,3992,train
SYN-09738,3993,test
SYN-09739,239,train
SYN-09740,3994,train
SYN-09741,4263,train
SYN-09742,3995,train
SYN-09743,3996,train
SYN-09744,3997,train
SYN-09745,3998,validation
SYN-09746,2015,train
SYN-09747,3999,train
SYN-09748,428,test
SYN-09749,36,train
SYN-09750,509,train
SYN-09751,4000,train
SYN-09752,2328,test
SYN-09753,752,train
SYN-09754,4001,train
SYN-09755,36,train
SYN-09756,2369,train
SYN-09757,1777,validation
SYN-09758,4002,validation
SYN-09759,2313,test
SYN-09760,3264,test
SYN-09761,4003,train
SYN-09762,278,train
SYN-09763,4043,train
SYN-09764,4004,train
SYN-09765,4005,train
SYN-09766,991,train
SYN-09767,1125,train
SYN-09768,4006,train
SYN-09769,4144,train
SYN-09770,4007,train
SYN-09771,4008,train
SYN-09772,4009,train
SYN-09773,4010,train
SYN-09774,192,train
SYN-09775,781,train
SYN-09776,317,train
SYN-09777,4011,train
SYN-09778,4012,train
SYN-09779,4013,train
SYN-09780,4014,train
SYN-09781,472,train
SYN-09782,608,validation
SYN-09783,2790,test
SYN-09784,4015,train
SYN-09785,67,train
SYN-09786,4016,train
SYN-09787,4017,train
SYN-09788,4018,train
SYN-09789,1831,test
SYN-09790,954,test
SYN-09791,4019,train
SYN-09792,79,train
SYN-09793,4020,train
SYN-09794,2032,train
SYN-09795,3797,train
SYN-09796,4021,test
SYN-09797,4022,train
SYN-09798,3471,validation
SYN-09799,1668,test
SYN-09800,4023,test
SYN-09801,1330,train
SYN-09802,794,train
SYN-09803,2192,train
SYN-09804,4024,train
SYN-09805,4523,validation
SYN-09806,4025,validation
SYN-09807,2452,train
SYN-09808,4263,train
SYN-09809,200,train
SYN-09810,4026,train
SYN-09811,4027,train
SYN-09812,2482,test
SYN-09813,791,train
SYN-09814,4028,train
SYN-09815,4029,validation
SYN-09816,1190,train
SYN-09817,4030,train
SYN-09818,1018,train
SYN-09819,991,train
SYN-09820,2032,train
SYN-09821,49,train
SYN-09822,4031,train
SYN-09823,102,train
SYN-09824,36,train
SYN-09825,4032,test
SYN-09826,200,train
SYN-09827,991,train
SYN-09828,4033,test
SYN-09829,4034,train
SYN-09830,4020,train
SYN-09831,1981,train
SYN-09832,4035,train
SYN-09833,49,train
SYN-09834,3495,train
SYN-09835,1018,train
SYN-09836,4036,train
SYN-09837,2831,test
SYN-09838,4037,train
SYN-09839,4355,validation
SYN-09840,2897,train
SYN-09841,4038,train
SYN-09842,1212,train
SYN-09843,4483,train
SYN-09844,3189,validation
SYN-09845,4039,test
SYN-09846,36,train
SYN-09847,4040,train
SYN-09848,4041,train
SYN-09849,4104,validation
SYN-09850,991,train
SYN-09851,4042,train
SYN-09852,4043,train
SYN-09853,813,test
SYN-09854,200,train
SYN-09855,4044,train
SYN-09856,4045,train
SYN-09857,4046,train
SYN-09858,1190,train
SYN-09859,472,train
SYN-09860,3580,train
SYN-09861,3021,train
SYN-09862,4047,train
SYN-09863,3407,train
SYN-09864,49,train
SYN-09865,200,train
SYN-09866,752,train
SYN-09867,3021,train
SYN-09868,3257,train
SYN-09869,3189,validation
SYN-09870,4048,train
SYN-09871,1061,test
SYN-09872,504,validation
SYN-09873,1264,train
SYN-09874,805,train
SYN-09875,185,test
SYN-09876,3466,train
SYN-09877,4049,train
SYN-09878,1803,train
SYN-09879,4050,train
SYN-09880,4051,train
SYN-09881,361,validation
SYN-09882,4052,train
SYN-09883,3066,train
SYN-09884,991,train
SYN-09885,4053,train
SYN-09886,4054,validation
SYN-09887,4055,validation
SYN-09888,4056,train
SYN-09889,200,train
SYN-09890,4057,train
SYN-09891,472,train
SYN-09892,3580,train
SYN-09893,2999,train
SYN-09894,2584,train
SYN-09895,4058,validation
SYN-09896,794,train
SYN-09897,794,train
SYN-09898,4064,train
SYN-09899,336,train
SYN-09900,4059,test
SYN-09901,4060,train
SYN-09902,3580,train
SYN-09903,19,train
SYN-09904,3580,train
SYN-09905,3580,train
SYN-09906,4061,test
SYN-09907,736,train
SYN-09908,3244,train
SYN-09909,3471,validation
SYN-09910,4062,test
SYN-09911,4063,train
SYN-09912,4064,train
SYN-09913,4065,train
SYN-09914,4066,test
SYN-09915,4067,train
SYN-09916,4270,train
SYN-09917,4068,test
SYN-09918,49,train
SYN-09919,3348,train
SYN-09920,4069,train
SYN-09921,4070,train
SYN-09922,2999,train
SYN-09923,4071,validation
SYN-09924,4072,train
SYN-09925,3548,train
SYN-09926,1894,train
SYN-09927,991,train
SYN-09928,4073,train
SYN-09929,2032,train
SYN-09930,4074,train
SYN-09931,4075,train
SYN-09932,4076,test
SYN-09933,3590,validation
SYN-09934,4077,train
SYN-09935,991,train
SYN-09936,4078,train
SYN-09937,4079,train
SYN-09938,3189,validation
SYN-09939,200,train
SYN-09940,2135,train
SYN-09941,4080,train
SYN-09942,4081,train
SYN-09943,4082,train
SYN-09944,3264,test
SYN-09945,4083,validation
SYN-09946,3580,train
SYN-09947,4043,train
SYN-09948,4084,train
SYN-09949,1831,test
SYN-09950,4085,train
SYN-09951,1190,train
SYN-09952,361,validation
SYN-09953,1599,train
SYN-09954,4086,validation
SYN-09955,1190,train
SYN-09956,692,train
SYN-09957,1887,test
SYN-09958,2369,train
SYN-09959,4087,test
SYN-09960,46,test
SYN-09961,196,test
SYN-09962,239,train
SYN-09963,4088,test
SYN-09964,36,train
SYN-09965,2999,train
SYN-09966,4089,test
SYN-09967,4090,train
SYN-09968,4091,train
SYN-09969,4092,validation
SYN-09970,3249,train
SYN-09971,4093,train
SYN-09972,49,train
SYN-09973,112,test
SYN-09974,3189,validation
SYN-09975,2452,train
SYN-09976,4253,train
SYN-09977,4094,validation
SYN-09978,2032,train
SYN-09979,4095,validation
SYN-09980,36,train
SYN-09981,4096,train
SYN-09982,4097,train
SYN-09983,4098,validation
SYN-09984,1330,train
SYN-09985,4099,test
SYN-09986,4100,train
SYN-09987,4101,train
SYN-09988,2452,train
SYN-09989,4102,train
SYN-09990,3495,train
SYN-09991,36,train
SYN-09992,4103,train
SYN-09993,2779,train
SYN-09994,928,train
SYN-09995,4104,validation
SYN-09996,4105,validation
SYN-09997,4106,train
SYN-09998,4107,test
SYN-09999,3344,validation
SYN-10000,298,validation
SYN-10001,786,train
SYN-10002,1330,train
SYN-10003,4108,train
SYN-10004,2362,train
SYN-10005,4203,test
SYN-10006,3249,train
SYN-10007,1330,train
SYN-10008,4109,train
SYN-10009,4110,validation
SYN-10010,2999,train
SYN-10011,4111,train
SYN-10012,4112,validation
SYN-10013,434,train
SYN-10014,309,validation
SYN-10015,4113,train
SYN-10016,4064,train
SYN-10017,1018,train
SYN-10018,4114,test
SYN-10019,4115,validation
SYN-10020,4116,train
SYN-10021,2639,test
SYN-10022,4117,test
SYN-10023,4118,train
SYN-10024,2032,train
SYN-10025,4119,test
SYN-10026,2722,validation
SYN-10027,4120,validation
SYN-10028,3471,validation
SYN-10029,3503,train
SYN-10030,4150,train
SYN-10031,4121,train
SYN-10032,4122,train
SYN-10033,4123,train
SYN-10034,472,train
SYN-10035,4124,train
SYN-10036,4125,train
SYN-10037,3495,train
SYN-10038,4126,train
SYN-10039,4127,train
SYN-10040,200,train
SYN-10041,4128,train
SYN-10042,4129,train
SYN-10043,4064,train
SYN-10044,4130,train
SYN-10045,4131,train
SYN-10046,3471,validation
SYN-10047,4132,train
SYN-10048,4133,train
SYN-10049,4043,train
SYN-10050,794,train
SYN-10051,200,train
SYN-10052,4134,validation
SYN-10053,239,train
SYN-10054,3580,train
SYN-10055,2079,train
SYN-10056,4135,validation
SYN-10057,4136,test
SYN-10058,2167,validation
SYN-10059,2999,train
SYN-10060,4137,train
SYN-10061,4138,train
SYN-10062,1011,train
SYN-10063,1919,train
SYN-10064,3693,train
SYN-10065,1330,train
SYN-10066,4328,train
SYN-10067,1018,train
SYN-10068,3580,train
SYN-10069,2939,train
SYN-10070,4043,train
SYN-10071,4139,validation
SYN-10072,401,validation
SYN-10073,2369,train
SYN-10074,4045,train
SYN-10075,2135,train
SYN-10076,4140,train
SYN-10077,49,train
SYN-10078,4141,train
SYN-10079,752,train
SYN-10080,472,train
SYN-10081,1190,train
SYN-10082,4142,validation
SYN-10083,4143,train
SYN-10084,2482,test
SYN-10085,4144,train
SYN-10086,239,train
SYN-10087,4145,train
SYN-10088,4146,train
SYN-10089,991,train
SYN-10090,36,train
SYN-10091,4147,train
SYN-10092,4148,test
SYN-10093,4149,train
SYN-10094,4150,train
SYN-10095,4044,train
SYN-10096,813,test
SYN-10097,4151,train
SYN-10098,4152,train
SYN-10099,4153,validation
SYN-10100,4154,train
SYN-10101,736,train
SYN-10102,2032,train
SYN-10103,3254,validation
SYN-10104,4155,train
SYN-10105,4156,validation
SYN-10106,4157,train
SYN-10107,4158,train
SYN-10108,4159,train
SYN-10109,4160,validation
SYN-10110,4161,train
SYN-10111,4162,train
SYN-10112,4163,test
SYN-10113,4164,test
SYN-10114,4165,train
SYN-10115,4043,train
SYN-10116,36,train
SYN-10117,4166,train
SYN-10118,4167,train
SYN-10119,379,train
SYN-10120,4168,validation
SYN-10121,4169,train
SYN-10122,4170,train
SYN-10123,2482,test
SYN-10124,4064,train
SYN-10125,2313,test
SYN-10126,36,train
SYN-10127,265,train
SYN-10128,4171,train
SYN-10129,4172,validation
SYN-10130,2482,test
SYN-10131,4173,validation
SYN-10132,4174,train
SYN-10133,3797,train
SYN-10134,4175,test
SYN-10135,4176,train
SYN-10136,991,train
SYN-10137,36,train
SYN-10138,991,train
SYN-10139,1190,train
SYN-10140,36,train
SYN-10141,3580,train
SYN-10142,4177,train
SYN-10143,3264,test
SYN-10144,1153,train
SYN-10145,4178,train
SYN-10146,3580,train
SYN-10147,4179,test
SYN-10148,2140,train
SYN-10149,1330,train
SYN-10150,4180,train
SYN-10151,4043,train
SYN-10152,3189,validation
SYN-10153,4181,validation
SYN-10154,1330,train
SYN-10155,179,validation
SYN-10156,692,train
SYN-10157,2900,train
SYN-10158,4182,train
SYN-10159,4183,train
SYN-10160,4184,train
SYN-10161,4185,train
SYN-10162,2032,train
SYN-10163,3797,train
SYN-10164,4186,train
SYN-10165,4187,train
SYN-10166,4188,train
SYN-10167,3183,train
SYN-10168,4189,test
SYN-10169,4190,train
SYN-10170,3797,train
SYN-10171,4191,train
SYN-10172,4192,train
SYN-10173,36,train
SYN-10174,4193,train
SYN-10175,4194,train
SYN-10176,2482,test
SYN-10177,4195,train
SYN-10178,4196,train
SYN-10179,786,train
SYN-10180,813,test
SYN-10181,3797,train
SYN-10182,4197,test
SYN-10183,3417,train
SYN-10184,4198,train
SYN-10185,4199,train
SYN-10186,4200,train
SYN-10187,3344,validation
SYN-10188,2032,train
SYN-10189,4201,train
SYN-10190,3120,train
SYN-10191,4202,train
SYN-10192,4203,test
SYN-10193,4204,train
SYN-10194,786,train
SYN-10195,4205,train
SYN-10196,3189,validation
SYN-10197,375,test
SYN-10198,4206,train
SYN-10199,3471,validation
SYN-10200,4207,train
SYN-10201,1182,test
SYN-10202,719,train
SYN-10203,4208,train
SYN-10204,4209,train
SYN-10205,3580,train
SYN-10206,36,train
SYN-10207,4210,train
SYN-10208,3021,train
SYN-10209,4211,train
SYN-10210,4212,train
SYN-10211,2914,test
SYN-10212,4213,validation
SYN-10213,813,test
SYN-10214,4214,train
SYN-10215,4215,train
SYN-10216,4216,train
SYN-10217,3242,train
SYN-10218,4043,train
SYN-10219,4217,validation
SYN-10220,4218,train
SYN-10221,321,train
SYN-10222,634,train
SYN-10223,4064,train
SYN-10224,3797,train
SYN-10225,1190,train
SYN-10226,4219,test
SYN-10227,200,train
SYN-10228,4220,validation
SYN-10229,4221,train
SYN-10230,4222,train
SYN-10231,3244,train
SYN-10232,1018,train
SYN-10233,4223,validation
SYN-10234,991,train
SYN-10235,4224,train
SYN-10236,4225,train
SYN-10237,4226,validation
SYN-10238,4227,train
SYN-10239,4228,train
SYN-10240,4229,train
SYN-10241,2811,train
SYN-10242,216,train
SYN-10243,4230,train
SYN-10244,4045,train
SYN-10245,2032,train
SYN-10246,736,train
SYN-10247,4008,train
SYN-10248,4231,train
SYN-10249,4232,test
SYN-10250,2459,validation
SYN-10251,3854,train
SYN-10252,4233,train
SYN-10253,102,train
SYN-10254,4064,train
SYN-10255,4234,train
SYN-10256,1190,train
SYN-10257,4235,train
SYN-10258,2135,train
SYN-10259,4236,train
SYN-10260,858,train
SYN-10261,4237,train
SYN-10262,239,train
SYN-10263,4238,validation
SYN-10264,4523,validation
SYN-10265,200,train
SYN-10266,472,train
SYN-10267,2032,train
SYN-10268,185,test
SYN-10269,2032,train
SYN-10270,1131,train
SYN-10271,4239,train
SYN-10272,4240,train
SYN-10273,2032,train
SYN-10274,650,train
SYN-10275,4241,train
SYN-10276,634,train
SYN-10277,3807,train
SYN-10278,4242,train
SYN-10279,4243,train
SYN-10280,36,train
SYN-10281,3407,train
SYN-10282,4244,train
SYN-10283,4245,train
SYN-10284,3021,train
SYN-10285,4246,test
SYN-10286,4247,train
SYN-10287,2032,train
SYN-10288,2452,train
SYN-10289,452,train
SYN-10290,2811,train
SYN-10291,2369,train
SYN-10292,4248,validation
SYN-10293,2313,test
SYN-10294,4249,train
SYN-10295,4250,train
SYN-10296,4251,test
SYN-10297,182,train
SYN-10298,3244,train
SYN-10299,4537,train
SYN-10300,2482,test
SYN-10301,93,train
SYN-10302,1718,train
SYN-10303,4252,train
SYN-10304,4253,train
SYN-10305,2515,test
SYN-10306,4254,train
SYN-10307,3021,train
SYN-10308,4255,train
SYN-10309,4256,test
SYN-10310,200,train
SYN-10311,4257,train
SYN-10312,4258,train
SYN-10313,4259,train
SYN-10314,2713,train
SYN-10315,3797,train
SYN-10316,4260,train
SYN-10317,4261,train
SYN-10318,1330,train
SYN-10319,4262,train
SYN-10320,4263,train
SYN-10321,4264,train
SYN-10322,2176,validation
SYN-10323,4263,train
SYN-10324,4265,train
SYN-10325,813,test
SYN-10326,112,test
SYN-10327,4266,train
SYN-10328,1330,train
SYN-10329,3580,train
SYN-10330,4267,train
SYN-10331,4268,train
SYN-10332,4269,train
SYN-10333,4270,train
SYN-10334,4271,train
SYN-10335,466,train
SYN-10336,249,train
SYN-10337,195,train
SYN-10338,4045,train
SYN-10339,4272,train
SYN-10340,4273,train
SYN-10341,2369,train
SYN-10342,4274,train
SYN-10343,3787,train
SYN-10344,4275,train
SYN-10345,4276,train
SYN-10346,1061,test
SYN-10347,36,train
SYN-10348,2611,train
SYN-10349,3259,test
SYN-10350,578,validation
SYN-10351,794,train
SYN-10352,19,train
SYN-10353,3189,validation
SYN-10354,4277,train
SYN-10355,2032,train
SYN-10356,4278,train
SYN-10357,2999,train
SYN-10358,2744,train
SYN-10359,4279,train
SYN-10360,2285,test
SYN-10361,4280,train
SYN-10362,4281,test
SYN-10363,4282,validation
SYN-10364,3344,validation
SYN-10365,617,train
SYN-10366,812,validation
SYN-10367,4064,train
SYN-10368,4283,validation
SYN-10369,4284,train
SYN-10370,4285,train
SYN-10371,3797,train
SYN-10372,239,train
SYN-10373,4286,test
SYN-10374,2327,train
SYN-10375,4287,validation
SYN-10376,720,train
SYN-10377,3344,validation
SYN-10378,4288,train
SYN-10379,2117,train
SYN-10380,4289,train
SYN-10381,4289,train
SYN-10382,1190,train
SYN-10383,4382,train
SYN-10384,3290,validation
SYN-10385,4290,train
SYN-10386,1330,train
SYN-10387,4291,train
SYN-10388,3495,train
SYN-10389,93,train
SYN-10390,4263,train
SYN-10391,4292,train
SYN-10392,4293,train
SYN-10393,3797,train
SYN-10394,3189,validation
SYN-10395,1190,train
SYN-10396,1063,train
SYN-10397,49,train
SYN-10398,4294,train
SYN-10399,4043,train
SYN-10400,886,train
SYN-10401,2032,train
SYN-10402,4295,train
SYN-10403,1330,train
SYN-10404,2811,train
SYN-10405,4296,train
SYN-10406,3244,train
SYN-10407,2833,validation
SYN-10408,2727,test
SYN-10409,2313,test
SYN-10410,1061,test
SYN-10411,4297,train
SYN-10412,634,train
SYN-10413,2140,train
SYN-10414,991,train
SYN-10415,4298,train
SYN-10416,4299,train
SYN-10417,3189,validation
SYN-10418,234,train
SYN-10419,1651,test
SYN-10420,813,test
SYN-10421,3021,train
SYN-10422,4008,train
SYN-10423,4300,train
SYN-10424,4301,train
SYN-10425,4302,test
SYN-10426,4303,train
SYN-10427,3989,train
SYN-10428,3580,train
SYN-10429,200,train
SYN-10430,3244,train
SYN-10431,4304,train
SYN-10432,4305,train
SYN-10433,1018,train
SYN-10434,4306,train
SYN-10435,4307,validation
SYN-10436,4308,train
SYN-10437,4309,train
SYN-10438,3580,train
SYN-10439,1547,train
SYN-10440,4310,train
SYN-10441,4311,validation
SYN-10442,4312,test
SYN-10443,3264,test
SYN-10444,3495,train
SYN-10445,1330,train
SYN-10446,4313,train
SYN-10447,4314,train
SYN-10448,4008,train
SYN-10449,1263,train
SYN-10450,991,train
SYN-10451,933,train
SYN-10452,4315,validation
SYN-10453,1713,train
SYN-10454,4316,train
SYN-10455,4317,train
SYN-10456,200,train
SYN-10457,4318,train
SYN-10458,3060,test
SYN-10459,239,train
SYN-10460,2272,test
SYN-10461,1330,train
SYN-10462,991,train
SYN-10463,4319,train
SYN-10464,4320,validation
SYN-10465,4321,train
SYN-10466,1237,train
SYN-10467,2482,test
SYN-10468,3021,train
SYN-10469,4322,train
SYN-10470,2638,train
SYN-10471,2727,test
SYN-10472,4323,train
SYN-10473,4324,validation
SYN-10474,4325,test
SYN-10475,2452,train
SYN-10476,4326,train
SYN-10477,4327,train
SYN-10478,496,train
SYN-10479,472,train
SYN-10480,2780,validation
SYN-10481,4328,train
SYN-10482,1981,train
SYN-10483,3344,validation
SYN-10484,4329,train
SYN-10485,4330,train
SYN-10486,4331,validation
SYN-10487,4332,train
SYN-10488,733,train
SYN-10489,4333,train
SYN-10490,1190,train
SYN-10491,4334,train
SYN-10492,4335,train
SYN-10493,3580,train
SYN-10494,472,train
SYN-10495,3021,train
SYN-10496,185,test
SYN-10497,634,train
SYN-10498,4336,train
SYN-10499,249,train
SYN-10500,4337,validation
SYN-10501,4338,train
SYN-10502,794,train
SYN-10503,213,validation
SYN-10504,4339,train
SYN-10505,1190,train
SYN-10506,4340,train
SYN-10507,4341,train
SYN-10508,2079,train
SYN-10509,4342,test
SYN-10510,3189,validation
SYN-10511,4343,validation
SYN-10512,3797,train
SYN-10513,4344,test
SYN-10514,2482,test
SYN-10515,3244,train
SYN-10516,1355,train
SYN-10517,2482,test
SYN-10518,1736,test
SYN-10519,4345,train
SYN-10520,786,train
SYN-10521,4346,train
SYN-10522,4347,train
SYN-10523,4348,train
SYN-10524,239,train
SYN-10525,4349,train
SYN-10526,2285,test
SYN-10527,3580,train
SYN-10528,4350,train
SYN-10529,200,train
SYN-10530,2140,train
SYN-10531,4351,train
SYN-10532,2327,train
SYN-10533,3244,train
SYN-10534,3386,train
SYN-10535,4352,train
SYN-10536,991,train
SYN-10537,4008,train
SYN-10538,1237,train
SYN-10539,4353,validation
SYN-10540,2327,train
SYN-10541,4354,train
SYN-10542,4355,validation
SYN-10543,4356,train
SYN-10544,2313,test
SYN-10545,149,train
SYN-10546,2482,test
SYN-10547,752,train
SYN-10548,76,train
SYN-10549,3001,test
SYN-10550,4357,train
SYN-10551,4358,train
SYN-10552,4064,train
SYN-10553,4359,train
SYN-10554,736,train
SYN-10555,551,train
SYN-10556,4502,train
SYN-10557,36,train
SYN-10558,4360,train
SYN-10559,4361,test
